"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38"
"341.2/1096",-0.0400633812407465,-0.0462815765572156,-0.0258785039739849,0.0673293639845233,0.0218855059608684,0.00495694628708954,-0.0791681247916864,0.053287818579649,-0.0912713081085464,-0.0411512207949279,-0.0184944609350122,0.133323940873743,-0.131504379695702,-0.0138434871121528,0.0259139045368742,-0.0331267890474322,0.0229623030007228,-0.00497058143408567,-0.0429252409840319,0.0826372172739648,0.0405403835835517,0.0863054407650839,-0.0598869245104484,0.00976773029729905,0.00600358258176866,0.0744009778106378,-0.0604582755332025,-0.136821559272546,0.053577773471707,0.0166359144984552,0.157545958119649,0.115129081199205,-0.194439825900234,-0.120439080548333,0.180150813932146,-0.209033980020249,-0.0468099938171584,-0.039125282599105
"341.9/582",0.0825162901052285,0.0322438017292815,0.0905764011201381,0.10887458425882,-0.0627197855261858,0.0365922016174213,-0.0567926645509122,-0.0034442745629217,-0.0285552394792888,0.0269957204819223,-0.0190495067534134,0.0661369580786989,0.0519974251393205,0.017457528043379,-0.0344024066458412,-0.00743761954965654,0.00295114183393434,-0.0211114466205207,-0.00954997059290115,-0.0449226414948625,0.0166647714894469,-0.0356572601492502,-0.0191945082580809,0.00503612500115478,0.00878935610890239,-0.0181288725361411,0.0491598745512702,0.0753376846954582,0.0192547807789781,0.0183622552939381,0.00277716039382616,0.0123582508344059,-0.066612292800868,-0.0108395278823051,0.0324829607418138,0.0217677389458542,0.00970919401886502,-0.0170247965705864
"342.9/1232",-0.0255424575192607,-0.100075299649729,-0.0822791719375665,0.0920928401133143,-0.0519374993256871,-0.0478359117734856,-0.00683836589836784,0.019576204604168,-0.062008908745044,0.0242213930785121,0.025778868956726,-0.0777540987807715,-0.076444248019588,-0.0368897367119426,0.0570806739261855,0.0663079326458583,0.0976561743327396,-0.0756513137916553,0.0267730691257647,-0.0301532749500469,-0.0303217394526905,0.0418182804525777,0.0544344515731538,0.0116705191486725,-0.0275562840516916,-0.115976471629041,0.0545189427911871,-0.035427816989153,0.0604386861648003,0.0366557436092092,-0.0109664203880432,-0.00141058567097526,0.020869523515584,0.0419795879956355,-0.078158147585983,0.0397351966254118,-0.0316407560706642,-0.0426810522654536
"345.9/383",-0.00914554992454164,-0.0583447574089446,-0.0830349640153105,0.00963633468022754,-0.128427018255183,-0.102320676517184,0.0235317077918694,0.123812880937223,-0.0182340536021927,-0.0155535600976954,0.0349645608675204,0.0555952624146279,0.103497385857549,0.0239141804490916,-0.11684573125015,-0.142580381355302,0.0972508837853635,0.0383775814369319,0.215015295797157,0.00594352499378604,-0.113190452816141,-0.0585562097290897,0.127130985003752,0.0961186322700019,0.0828603769292733,-0.0685062097064503,-0.0346726917079777,0.0260367464928861,-0.058297371916576,0.176399678461282,0.144078224664636,0.0940492587081165,0.068589418102864,-0.0998028721081096,-0.0924761829309536,-0.0253268407126041,-0.0244441713934461,-0.000922211224296885
"350.9/1523",0.0722421010458167,0.0349051925726635,-0.12122299857265,0.0378118582040194,0.0407378787767364,0.00407922854081826,-0.024411839658908,-0.00134922554088972,0.0691877003576313,-0.0592833584994056,0.0536207158748139,0.0270427180146219,-0.0898249938891769,-0.127451514340265,0.0589185038671884,-0.00807901510943552,0.0265107935215019,0.0231481927950563,-0.0626906263831497,0.0461139209177576,0.071539383128903,0.00711438284541436,0.14542981261471,0.00713853654625957,-0.0501086111212157,0.00523614502451024,0.0482116478513104,0.0370347138362906,0.0792442677017177,0.00253583287322506,-0.0366230975600441,-0.137101516661872,-0.0277939699374234,-0.0870506126307507,-0.0560625769996573,-0.056201168512327,-0.00175389304317777,-0.0293028504450395
"352.9/1298",0.110936219104653,-0.0192350537771031,-0.0391252477223747,0.0352225894265634,0.037962150974744,0.0638112451540487,-0.124339664309242,0.0601805156185756,-0.0792753418733574,-0.0756179898192118,0.0840238670846643,0.0406246264352726,-0.100763624454883,-0.0187974269143649,-0.0556594657491765,0.00378099615245908,-0.0961115197196131,0.021777350626721,0.0459838881650249,0.110493642494139,-0.0973290818673924,-0.0455869982817119,-0.0186603521373757,0.00166825683682693,-0.0471653811162016,-0.158865931205956,0.0551403473799069,0.0720417329242718,-0.0772958197687406,-0.0618750320733654,-0.0444477595050473,-0.146380074801186,0.0283418565599638,0.0339307126117003,-0.00330951013099439,-0.123216049768824,-0.014509225318641,-0.0293871390328047
"354.9/1256",-0.075279519557842,0.0887221925899707,-0.0574807158144641,0.0653768189304859,0.141309360008521,0.0324123333076455,-0.0392998957721646,-0.00984920700635722,0.0594602917673442,-0.0163045370342909,0.0276410474600765,0.00455680795607979,-0.00957427784008467,0.10358918553389,0.0412718181745366,0.0235905088247809,-0.0145570366062716,-0.10638834270116,0.029942585157689,-0.0454903281292308,0.0410136222122363,0.0220936954272009,0.0395473839679704,0.0445083481698245,0.0247834732235645,-0.0352571732873035,0.0766100084225885,0.0690242132029148,-0.0795288175935583,0.0346916945937341,0.0454520381951533,0.0987362759063087,-0.0043404049633805,-0.0343038693806158,-0.00412106077698302,-0.0213113896364007,0.0115215384995838,-0.0852709598798224
"355.2/303",0.0195158847132326,-0.038307077807134,0.0465351316617415,-0.00550376000777118,-0.0276606766250001,0.0796599116676919,-0.12436078219844,0.00094076650385317,0.0640395716060822,0.0500909330005768,-0.031630962059036,-0.0626785604049256,-0.0194112076103597,-0.0423894389509267,-0.0539642408664407,-0.0142394718475548,0.0769029317948486,0.00458219139817367,0.0151107072571648,0.0444769426857238,-0.009333830410288,-0.0418926988692651,-0.00612794792828867,0.0487298638659701,-0.0247459273656261,0.0396424269058165,-0.00912906996822524,0.00308527480256015,-0.0210318358730918,-0.000441410704533221,0.0381328964696812,0.0559667540823121,-0.0900444142413554,-0.026048886836674,-0.11142943184548,-0.0306782079999586,0.015900148151279,0.0208011746789533
"356.8/1022",-0.0669774299397244,-0.0392411374202397,-0.0486636437888722,-0.0077349738722086,0.076403086801056,-0.0152555035126799,-0.0812594927099449,0.0457407411156014,0.0278576040812187,0.0820304467342346,0.0657248435645084,0.0391239052360275,-0.0867916195009325,-0.0705638386827896,0.106063134569032,-0.00595098163905624,0.0395331240253847,-0.0826366750167536,0.0437746170192133,-0.077875045165923,-0.0709048527139462,-0.0765147830170015,-0.0637931473335357,-0.00849748447111857,-0.0103228678031396,-0.0584136489729256,-0.0464021498439817,0.00547023237674764,-0.0727015276757887,-0.0636083585553051,-0.0572971453631405,-0.0249174116501715,0.0678923277513806,0.0288211386604363,-0.0062033559404028,-0.0667027779025205,0.00358792161645658,-0.00765633772592232
"357.2/1253",-0.0868881291183641,0.0684562033310913,-0.0547426312303765,0.0412278077918473,0.107536079297376,0.0660272891331025,-0.0507336687363423,0.00454402776887839,-0.00730754286114173,0.00196846631252633,0.0385729424243743,0.0863081672327476,0.0418979006135647,0.130014556869422,0.0132021476688696,0.0321815971192484,0.0466056110706398,-0.118470888289861,-0.0156406469583375,-0.092834354820176,-0.0822205474868051,-0.033193176627031,-0.0285900289164424,-0.0887321660480413,0.11445212523314,-0.0119289749150813,0.114392225522262,0.0028994687763322,-0.0452616316377508,0.0230009356264681,-0.0250161356346534,0.100696396554902,0.0362818458517013,-0.0146278965107548,0.0315766899603144,0.0719296331238132,-0.061084245907119,-0.036202574151987
"360/2053",0.125567449058279,-0.0180148438207443,-0.00139920958936736,-0.0226143878522592,0.0856916830096587,-0.0288406630633581,0.00267296940033079,0.0408755869639132,-0.0485917306880537,0.0483606777590893,0.0172298903999038,-0.0119361568884298,0.0143247919783957,0.045018886829018,-0.0469615345161303,-0.123199179077243,-0.00171607037545094,-0.162691227780187,-0.0418164865021476,0.0578631708288141,-0.0503217726527308,-0.0651420728433454,-0.0681529387563844,0.0496123710020088,-0.0595046150237562,-0.00299062423837092,0.0380079529541191,-0.00540745289125136,0.075576739420906,-0.0228531035745353,0.000398155578871543,0.0521504062587721,-0.0671276103593475,-0.0247398186382972,-0.0323916216178232,0.0126804008242563,0.0125108239876312,0.0485837080792569
"360.6/2055",-0.0584051857784312,0.0312087723581362,-0.00517921547758961,0.0430136981443784,-0.0806368544263409,-0.0168328231802291,0.00997869322520122,-0.0176467136867186,0.0241834252148518,-0.0778886767986091,0.000772482997295942,-0.0619335684617174,-0.0321260751857217,0.0414714388311565,-0.0441913913473882,0.0549667511461066,0.0768653679049548,0.0927124991129085,0.0132790745339753,-0.102507632992178,0.0422118474275915,0.0350032575657165,-0.0536829437985566,0.0332434308756968,-0.0720188415508043,-0.0585249864982059,-0.0653017124042997,0.0658482999300406,0.132607911546336,-0.0749651666691259,-0.027596316971089,0.0675982205834605,0.0394995516575886,-0.0989157476958949,-0.00178846841237841,-0.0127924557448558,-0.00172325213233197,0.0710045104145776
"364.9/1119",0.0285128685528973,0.0304877703142843,-0.00780380260191631,0.0726510050082006,-0.122336072842249,-0.0956791622540898,-0.00469807207776144,-0.033454943074216,0.014324376369723,0.0387168149408217,0.115675492530967,0.014225001931748,-0.0237569459631544,0.0264578646574717,0.00504849919297983,0.0707039950968536,-0.0437198474134172,-0.0198008075247853,0.103800472052669,-0.0156327768316242,0.0583325824122067,-0.0970961655639326,-0.0760649015557468,-0.0985775448811156,0.137919071552772,0.0944984919633279,0.0381789502665406,0.0462672334846981,0.0953119008897451,0.00626177300757199,0.0103546493394737,-0.0669225388507218,-0.0426754082646233,-0.0244309014171191,0.0126768325235842,-0.0660366004625468,0.0365716718379347,-0.0218128896165516
"365.2/1117",-0.0227096700012471,0.0399096483661158,0.0621131497393925,0.00584578704455645,-0.0860421692566433,-0.0342412582395972,0.00701850608181001,-0.00106039581243688,0.0804968780946976,0.0236809268180916,0.107913316468687,-0.0267587782894224,0.0763314007466984,0.0677995253450103,0.0141333464967138,-0.0274945881979545,0.0216886286629005,-0.062505227960006,0.0685295528876826,-0.0154513042626187,0.0171051703132653,-0.038611967861094,0.011624090068378,0.0108189356624808,-0.0103116771251116,-0.0277461235815102,0.0177029071469333,0.0660091013633395,0.0402025003358539,-0.0321481962351462,0.00208174867228391,-0.0805980871742583,0.00824637554722092,-0.000631039690009387,-0.0133488944542077,0.00112737854049233,0.0326479328125592,-0.0359029650301995
"365.7/300",-0.0369875242805256,0.101415303720924,0.0516380221495977,-0.00160475568479906,-0.0531706704290112,-0.0402616106943617,-0.0706475111960132,0.0145391852548327,-0.0898210329847154,0.0877495954963759,0.0390370725792035,-0.0504615621546648,-0.00230778717733138,-0.0220169687746539,-0.0753814413050075,-0.0717221491545302,-0.074414722108986,0.0299427976457263,-0.082310536177478,-0.074027154748059,0.160197841445553,-0.0787968198448864,-0.037959947542206,-0.112989218231076,-0.151318512375225,-0.000653560128331661,0.0945524622005067,0.0465476413040068,0.113853490861126,-0.0154334536702325,-0.0587221803071863,0.039491560006514,-0.00366802100626488,-0.0704934922678039,-0.0484347338540054,-0.0262260749395332,-0.0161142640275732,0.0194391408731616
"366.7/1121",-0.0190444271255159,0.0390260820342467,0.0674596335365476,-0.0125919890116028,-0.0751821763262338,-0.0149475421622996,0.0272238187070203,-0.00974183730356092,0.0815463031911888,-0.0131648890774288,0.136259255051056,-0.0361579877012354,0.0674493318826877,0.0198270451358883,0.0356633608044834,-0.0522424373397405,0.0245210101240798,-0.0379730153479048,0.0685172742214995,-0.0300212037880637,-0.0155481780735591,0.0506017709559797,0.0102636162362554,0.0115588438939277,-0.0274414456988974,-0.0106248867202641,0.00311999181667727,0.0149543229645959,0.00820692170098822,0.0686487052607787,0.0200435480348547,0.0510197388869226,0.0276499441557741,-0.0201097992244368,-0.0512587625364557,-0.0245475633196809,0.00304099943655665,-0.0681864044450446
"366.9/1471",0.0815923689038997,0.0418951763276077,-0.0273324462553868,0.0640998719696454,0.115396385412834,-0.103697769176187,-0.0552266317923758,0.0676362837076216,-0.0668766200927655,-0.1138391679826,0.0410877023863218,0.0373528262459494,-0.0161400804192989,0.0539172837674987,0.0238542234932274,-0.0412195776756578,-0.14661010532486,0.0153703266771161,-0.150100163581623,0.13794582198876,-0.0178661802606421,-0.112975015516976,0.0319819497296385,-0.182614996826607,0.0769839018811313,-0.180780963231388,-0.134659791961259,-0.0148778192847715,0.0116309636673412,-0.0876438480034835,0.162526013348889,-0.036335614218811,0.0287671968168433,0.00133699120417246,-0.0929930254033011,0.0768536061510167,0.00761117513861953,0.0233572603148615
"367.6/1473",-0.0573795885895113,0.108124948716993,-0.0629306395888845,-0.0513980745456145,0.0321571116278649,0.0716992933704703,-0.00864187866746482,0.0369307493046273,0.0323682758866035,-0.00369821931137851,0.0564622825127259,0.0504674724899105,0.0553162930549105,0.0566185247169513,-0.0228408638108617,0.00979172944609936,-0.0857857333716804,-0.0489035139728627,-0.0540863495672998,0.0226893637205684,-0.00389937908931773,0.0205237003412618,-0.0831367539922223,-0.0425595649803126,0.0255820750827989,-0.104225774715361,0.070562916747899,-0.0101251386486825,-0.117379179197045,0.0375078953409543,-0.105907160322715,-0.0173037162780552,-0.154160319230773,0.0837969446869024,-0.0134430540383883,0.0410757347231013,0.00863967828813871,0.105120961645743
"367.7/293",0.00345188441080724,0.0210296565284364,-0.0265845993795833,-0.0255717107715501,0.0472826184862716,0.014322675290854,0.139253109283125,0.0143268631512711,0.143406194497059,0.0540536529921081,0.119280432221932,-0.00190922078673147,0.0358293746382153,-0.0095566746530197,-0.0178492594475811,0.0575525051509187,-0.0831490849428148,-0.0463505821299278,0.0257163465651325,0.0116766541949291,0.0854441391377177,0.117437205409154,-0.0760111560916965,-0.0118178273459726,0.0287668426452495,0.0121068824537806,-0.0791213612968057,-0.0346038969280753,0.0564150246377689,-0.0433072851190869,-0.114787983035421,0.0353871179350014,-0.0769029542658986,-0.138856657017092,-0.0603553507164658,0.0818588233006347,0.0198857694500355,-0.0202496144411609
"370.2/1493",0.0675090802597738,0.0280649045923538,-0.0556718987550343,0.0314244812888498,-0.00445922724578111,-0.00825893417755418,0.0214065778271108,-0.0415290349036056,0.0165329607595008,-0.0518007100703467,-0.00575603525838071,-0.0213454708517834,-0.0906722732753841,-0.0753740351440431,-0.0208066267851475,-0.0528587631378477,0.0112189185655944,-0.0351300423828455,0.0126823741365874,0.0369183560288968,0.0442444097438142,0.0351283022546392,-0.0377408088953613,-0.0330959162014808,-0.0128240995155506,-0.0284894157530973,0.037914716676235,-0.00240130047182088,-0.0663845818603059,-0.0122535921817486,0.0216608653360272,-0.0435951725669847,-0.0789242994238705,0.0023804633069863,-0.0139663357496822,-0.0204334245378386,0.0349110981014827,-0.0781077830071655
"371/1646",0.0953145539522068,0.0269931735198228,-0.0130137713157967,0.0172653717945936,0.0293602405646447,0.00708059936347142,0.00327603902843325,-0.007700199889463,-0.0621587095885083,-0.0329128456280528,0.158084823843735,-0.0484850109547922,-0.081161552159224,-0.00739555782113677,0.0253933869902183,-0.00477987326884453,0.00238087145212345,0.0348568792848712,0.0107092644041938,0.0882588422970402,-0.105411043833314,-0.1285240957799,-0.0181800380133589,0.0500012896629776,-0.11304263840072,-0.0988891192362222,-0.0247085472705887,0.00482329307685128,0.020877747355256,-0.0407847549533151,-0.0216754839900182,0.0168311323015252,0.0625603233977691,-0.0110843202262558,0.0866586555334555,-0.0169891169188712,0.0223963555867263,-0.0182468073123983
"372.7/326",-0.00660750781793716,-0.0710161952930836,0.00130910050295643,-0.0207784913511707,0.0377283742082872,0.00461070480277019,0.0298869859329328,0.105024396860182,0.0709186379882475,-0.0420295946940909,0.0074944192557815,-0.0104745766114907,0.0379788444913387,-0.139033035411611,0.0585616278965549,-0.0551485163143846,-0.0388015657338886,-0.0353840710159952,-0.00794575926333595,-0.0209491750651841,-0.0554289622752118,0.0624120952682234,-0.0216121001977964,-0.0687439776979577,-0.0754490158962918,-0.00782305272794172,-0.0458819894813927,0.0185441986628163,0.0446193916268602,-0.0310528290708584,0.030233736401454,0.00569745450530678,-0.00650339304755745,0.00362017179908872,0.0221550494251269,-0.0225669745071026,0.044794811012481,0.00268366048145992
"376.4/284",0.0474644411848067,0.0635726400764282,0.0329220897505725,0.074863464273106,0.0393244164499362,0.0131519428042748,0.0725063752144471,0.0226532583243699,0.0682385643767524,-0.0383669433935091,0.020513555042448,0.0279371583517325,-0.0220284053352133,-0.00161490768449943,0.0976387799576817,0.0956025692647333,-0.00152502140333212,0.0545252331240558,0.0638952049299872,-0.0522863090347247,-0.0189933729541197,-0.0775332778170871,0.0363973435295912,-0.0577679063653409,-0.0565189560349964,0.00525878830214858,0.0614475526812219,0.0363700407960034,-0.0524217002454346,0.0599813012537154,-0.00843820391705334,-0.0326376512298276,-0.0816142787107624,0.12353500878973,0.00480482393889384,-0.0828082586420354,0.0245779418240862,0.0214646639997988
